company_name~|~manufacturer_name~|~brand_name~|~manufacturer_part_number~|~vendor_seller_part_number~|~item_name~|~full_product_description~|~price~|~country_of_origin~|~unit_of_issue~|~qty_per_uoi~|~upc~|~model_number~|~product_category~|~url~|~availability~|~date_crawled~|~lead_time~|~rohs_reach~|~stock_on_hand
MROSupply~|~Dodge~|~Dodge~|~TB-SCEZ-40M-SHSS~|~791427~|~Dodge 136859 TB-SCEZ-40M-SHSS tapped base pillow block bearing featuring 40mm bore, E-Z Kleen corrosion resistant design, 304 stainless steel housing with 440C stainless insert, set screw locking, QuadGuard seal, 208 series for washdown environments.~|~Housing Type: Tapped base pillow block with threaded mounting holes; Bore Size: 40mm (1.5748"); Locking Type: Set screw with 65-degree angle for maximum holding power; Housing Material: 304 stainless steel cast housing; Insert Material: 440C stainless steel for full corrosion resistance; Product Line: E-Z Kleen corrosion resistant series; Seal Type: QuadGuard triple lip seal with stainless rubberized flinger; Series: 208 series ball bearing; Expansion Type: Non-expansion (fixed) bearing; Applications: Washdown environments, food processing, pharmaceutical, marine applications requiring corrosion resistance~|~359.64~|~~|~each~|~1~|~~|~~|~Bearings > Mounted Bearings > Mounted Ball Bearings > Tap Based Bearings~|~https://www.mrosupply.com/bearings/791427_136859_dodge/~|~InStock~|~2026-05-05~|~~|~~|~
MROSupply~|~Dodge~|~Dodge~|~TB-SCEZ-50M-SHSS~|~791428~|~Dodge 136860 TB-SCEZ-50M-SHSS E-Z Kleen tapped-base pillow block bearing with 50mm bore, stainless steel housing and insert, 65 degree set screw locking, QuadGuard seal, corrosion resistant for washdown environments, 210 series.~|~Housing Type: Tapped-base pillow block with threaded mounting holes; Bore Size: 50mm (1.969"); Locking Type: 65 degree set screw with E-Z Kleen corrosion resistance; Housing Material: 304 stainless steel cast construction; Insert Material: Stainless steel for full corrosion resistance; Seal Type: QuadGuard triple lip seal with stainless rubberized flinger; Series: 210 series ball bearing; Applications: Washdown environments, food processing, corrosive conditions requiring full stainless construction~|~481.68~|~~|~each~|~1~|~~|~~|~Bearings > Mounted Bearings > Mounted Ball Bearings > Tap Based Bearings~|~https://www.mrosupply.com/bearings/791428_136860_dodge/~|~InStock~|~2026-05-05~|~~|~~|~
MROSupply~|~Dodge~|~Dodge~|~FB-SCEZ-20M-SHSS~|~791429~|~Dodge 136867 FB-SCEZ-20M-SHSS three-bolt flanged bracket bearing with 20mm bore, E-Z Kleen stainless steel housing and insert, set screw locking, QuadGuard seal, 204 series ball bearing for corrosion-resistant washdown applications.~|~Housing Type: Three-bolt flanged bracket (triangular mount pattern); Bore Diameter: 20mm; Locking Type: Set screw with 65 degree angle for maximum holding power; Housing Material: 304 stainless steel cast construction; Insert Material: Stainless steel for full corrosion resistance; Product Line: E-Z Kleen corrosion-resistant series; Seal Type: QuadGuard triple lip seal with stainless rubberized flinger; Bearing Series: 204 series ball bearing; Applications: Washdown environments, food processing, chemical exposure areas~|~221.94~|~~|~each~|~1~|~~|~~|~Bearings > Mounted Bearings > Mounted Ball Bearings > Flanged Mounted Bearings > 3-Bolt Flange Bracket~|~https://www.mrosupply.com/bearings/791429_136867_dodge/~|~InStock~|~2026-05-05~|~~|~~|~
MROSupply~|~Dodge~|~Dodge~|~FB-SCEZ-25M-SHSS~|~791430~|~Dodge 136868 FB-SCEZ-25M-SHSS three-bolt triangular flanged bracket bearing with 25mm bore, E-Z Kleen set screw locking, 440C stainless steel insert, 304 stainless steel housing, QuadGuard seal, corrosion resistant for washdown environments.~|~Housing Type: Three-bolt triangular flanged bracket mount (FB); Bore Diameter: 25mm (0.9843"); Locking Type: E-Z Kleen 65-degree set screw (SCEZ); Housing Material: 304 stainless steel cast housing (SH); Insert Material: 440C stainless steel bearing insert (SS); Duty Rating: Normal duty, corrosion resistant; Seal Type: QuadGuard triple lip seal with stainless rubberized flinger; Series: 205 series ball bearing; Applications: Washdown environments, food processing, marine applications requiring full corrosion resistance~|~240.84~|~~|~each~|~1~|~~|~~|~Bearings > Mounted Bearings > Mounted Ball Bearings > Flanged Mounted Bearings > 3-Bolt Flange Bracket~|~https://www.mrosupply.com/bearings/791430_136868_dodge/~|~InStock~|~2026-05-05~|~~|~~|~
MROSupply~|~Dodge~|~Dodge~|~FB-SCEZ-30M-SHSS~|~791431~|~Dodge 136869 FB-SCEZ-30M-SHSS three-bolt flanged bracket bearing with 30mm bore, E-Z Kleen setscrew locking, stainless steel housing and insert, QuadGuard seal, 206 series. Non-expansion for washdown environments.~|~Housing Type: Three-Bolt Flanged Bracket (FB) with triangular mounting pattern; Bore Diameter: 30mm (1.181"); Locking Type: E-Z Kleen Set Screw (SCEZ) with 65deg setscrew angle; Housing Material: Stainless Steel (SH); Insert Material: Stainless Steel (SS); Duty Rating: Normal Duty; Corrosion Protection: E-Z Kleen series for washdown environments; Seal Type: QuadGuard seals with stainless rubberized flingers; Bearing Series: 206 series ball bearing; Expansion Type: Non-Expansion (Fixed); Applications: Food processing, pharmaceutical, chemical washdown environments requiring corrosion resistance~|~281.34~|~~|~each~|~1~|~~|~~|~Bearings > Mounted Bearings > Mounted Ball Bearings > Flanged Mounted Bearings > 3-Bolt Flange Bracket~|~https://www.mrosupply.com/bearings/791431_136869_dodge/~|~InStock~|~2026-05-05~|~~|~~|~
MROSupply~|~Dodge~|~Dodge~|~FB-SCEZ-35M-SHSS~|~791432~|~Dodge 136870 FB-SCEZ-35M-SHSS three-bolt flanged bracket bearing with 35mm bore. E-Z Kleen series featuring stainless steel housing and insert for washdown environments. Set screw locking with QuadGuard seal.~|~Housing Type: Three-bolt flanged bracket (FB) for surface mounting; Bore Diameter: 35mm (207 series); Locking Mechanism: Set screw with 65 degree angle; Housing Material: 304 stainless steel cast housing; Insert Material: Stainless steel for corrosion resistance; Duty Rating: Normal duty; Product Line: E-Z Kleen series for washdown environments; Seal Type: QuadGuard triple lip seal with stainless flinger; Applications: Food processing, chemical, pharmaceutical, and other corrosive environments requiring frequent washdown~|~335.34~|~~|~each~|~1~|~~|~~|~Bearings > Mounted Bearings > Mounted Ball Bearings > Flanged Mounted Bearings > 3-Bolt Flange Bracket~|~https://www.mrosupply.com/bearings/791432_136870_dodge/~|~InStock~|~2026-05-05~|~~|~~|~
MROSupply~|~Dodge~|~Dodge~|~FB-SCEZ-50M-SHSS~|~791433~|~Dodge 136872 FB-SCEZ-50M-SHSS three-bolt triangular flanged bracket bearing with 50mm bore. E-Z Kleen stainless steel housing and stainless steel insert for extreme corrosion resistance. 65 degree set screw locking mechanism with QuadGuard seals.~|~Housing Type: Three-bolt triangular flanged bracket (FB); Bore Size: 50mm (1.9685"); Locking Mechanism: 65 degree set screw (SCEZ); Housing Material: Stainless steel (SHSS); Insert Material: 440C stainless steel; Corrosion Protection: E-Z Kleen ultra-corrosion resistant; Duty Rating: Standard duty; Seal Type: QuadGuard triple lip seals; Bearing Series: 210 series ball bearing; Applications: Washdown environments, food processing, pharmaceutical, marine applications requiring maximum corrosion resistance~|~481.68~|~~|~each~|~1~|~~|~~|~Bearings > Mounted Bearings > Mounted Ball Bearings > Flanged Mounted Bearings > 3-Bolt Flange Bracket~|~https://www.mrosupply.com/bearings/791433_136872_dodge/~|~InStock~|~2026-05-05~|~~|~~|~
MROSupply~|~Dodge~|~Dodge~|~LF-SCEZ-20M-SHSS~|~791434~|~Dodge 136873 LF-SCEZ-20M-SHSS light duty three-bolt flange bearing with 20mm bore, 65 degree set screw locking, full stainless steel construction (housing and insert), QuadGuard seal system for washdown environments, 204 series.~|~Housing Type: Light duty three-bolt flange (triangular mount pattern); Bore Diameter: 20mm (204 series); Locking Mechanism: 65 degree set screw for maximum holding force; Housing Material: 304 stainless steel cast construction; Insert Material: Stainless steel for full corrosion resistance; Duty Rating: Light duty for standard loads; Seal System: QuadGuard triple lip seal with stainless rubberized flinger; Corrosion Protection: E-Z Kleen series for washdown environments and food processing applications~|~189.0~|~~|~each~|~1~|~~|~~|~Bearings > Mounted Bearings > Mounted Ball Bearings > Flanged Mounted Bearings > 3-Bolt Flange~|~https://www.mrosupply.com/bearings/791434_136873_dodge/~|~InStock~|~2026-05-05~|~~|~~|~
MROSupply~|~Dodge~|~Dodge~|~LF-SCEZ-25M-SHSS~|~791435~|~Dodge 136874 LF-SCEZ-25M-SHSS three-bolt light duty flange bearing with 25mm bore, set screw locking, stainless steel housing and insert, QuadGuard seals, E-Z Kleen corrosion resistant design for washdown environments.~|~Housing Type: Light duty three-bolt triangular flange mount; Bore Diameter: 25mm; Locking Mechanism: 65-degree set screw locking; Housing Material: 304 stainless steel cast housing; Insert Material: Stainless steel insert for full corrosion resistance; Duty Rating: Light duty for moderate load applications; Seal Protection: QuadGuard triple lip seals with stainless rubberized flingers; Bearing Series: 205 series ball bearing; Product Line: E-Z Kleen corrosion resistant for washdown environments; Expansion Type: Non-expansion (fixed) bearing~|~204.66~|~~|~each~|~1~|~782476478384~|~~|~Bearings > Mounted Bearings > Mounted Ball Bearings > Flanged Mounted Bearings > 3-Bolt Flange~|~https://www.mrosupply.com/bearings/791435_136874_dodge/~|~InStock~|~2026-05-05~|~~|~~|~
MROSupply~|~Dodge~|~Dodge~|~LF-SCEZ-30M-SHSS~|~791436~|~Dodge 136875 LF-SCEZ-30M-SHSS three-bolt light duty flange bearing with 30mm bore, E-Z Kleen setscrew locking, stainless steel housing and insert, 206 series, QuadGuard seal, corrosion resistant for washdown environments.~|~Housing Type: Three-bolt light duty flange mount; Bore Size: 30mm (1.181"); Locking Type: 65 degree setscrew (SCEZ E-Z Kleen); Housing Material: 304 stainless steel cast; Insert Material: Stainless steel corrosion resistant; Duty Rating: Light duty; Bearing Series: 206 series; Seal Type: QuadGuard triple lip seal with stainless flinger; Expansion Type: Non-expansion (fixed); Corrosion Protection: E-Z Kleen series for washdown environments~|~239.22~|~~|~each~|~1~|~~|~~|~Bearings > Mounted Bearings > Mounted Ball Bearings > Flanged Mounted Bearings > 3-Bolt Flange~|~https://www.mrosupply.com/bearings/791436_136875_dodge/~|~InStock~|~2026-05-05~|~~|~~|~
MROSupply~|~Dodge~|~Dodge~|~LF-SCEZ-35M-SHSS~|~791437~|~Dodge 136876 LF-SCEZ-35M-SHSS three-bolt light duty flange bearing with 35mm bore. E-Z Kleen series features stainless steel housing and stainless steel insert for maximum corrosion resistance. Set screw locking with QuadGuard seals.~|~Housing Type: Three-bolt light duty flange mount (LF); Bore Size: 35mm (1.378"); Locking Method: 65deg set screw (SCEZ); Housing Material: 304 stainless steel cast housing; Insert Material: Stainless steel insert (SHSS); Duty Rating: Light duty for standard loads; Corrosion Protection: E-Z Kleen series for washdown environments; Seal Type: QuadGuard triple lip seals with stainless rubberized flingers; Series: 207 ball bearing series; Expansion Type: Non-expansion (fixed) bearing; Applications: Food processing, chemical, marine, and washdown applications requiring corrosion resistance~|~285.12~|~~|~each~|~1~|~782476478407~|~~|~Bearings > Mounted Bearings > Mounted Ball Bearings > Flanged Mounted Bearings > 3-Bolt Flange~|~https://www.mrosupply.com/bearings/791437_136876_dodge/~|~InStock~|~2026-05-05~|~~|~~|~
MROSupply~|~Dodge~|~Dodge~|~LFT-SCEZ-20M-SHSS~|~791438~|~Dodge 136879 LFT-SCEZ-20M-SHSS light duty two-bolt flange bearing with 20mm bore, 65 degree set screw locking, stainless steel housing and insert, E-Z Kleen corrosion resistant design, 204 series ball bearing for washdown environments.~|~Housing Type: Light duty two-bolt flange mount (LFT); Bore Size: 20mm; Locking Type: 65 degree set screw (SCEZ); Housing Material: 304 stainless steel cast; Insert Material: Stainless steel; Duty Rating: Light duty; Corrosion Protection: E-Z Kleen washdown resistant; Series: 204 series ball bearing; Seal: QuadGuard triple lip seal with flinger; Application: Food processing, washdown environments, corrosive conditions~|~189.0~|~~|~each~|~1~|~782476478414~|~~|~Bearings > Mounted Bearings > Mounted Ball Bearings > Flanged Mounted Bearings > 2-Bolt Flange~|~https://www.mrosupply.com/bearings/791438_136879_dodge/~|~InStock~|~2026-05-05~|~~|~~|~
MROSupply~|~Dodge~|~Dodge~|~LFT-SCEZ-25M-SHSS~|~791439~|~Dodge 136880 LFT-SCEZ-25M-SHSS light duty two-bolt flange bearing with 25mm bore, 65 degree set screw locking, stainless steel housing and insert. E-Z Kleen series for washdown environments. QuadGuard seals, 205 series.~|~Housing Type: Light duty two-bolt flange (LFT); Bore Diameter: 25mm; Locking Type: 65 degree set screw; Housing Material: 304 stainless steel cast; Insert Material: Stainless steel; Duty Rating: Light duty; Series: 205 ball bearing series; Seal Type: QuadGuard triple lip seals with flingers; Corrosion Protection: E-Z Kleen series for washdown applications; Expansion Type: Non-expansion (fixed); Application: Corrosion resistant environments, food processing, chemical washdown~|~204.66~|~~|~each~|~1~|~782476478421~|~~|~Bearings > Mounted Bearings > Mounted Ball Bearings > Flanged Mounted Bearings > 2-Bolt Flange~|~https://www.mrosupply.com/bearings/791439_136880_dodge/~|~InStock~|~2026-05-05~|~~|~~|~
MROSupply~|~Dodge~|~Dodge~|~LFT-SCEZ-30M-SHSS~|~791440~|~Dodge 136881 LFT-SCEZ-30M-SHSS E-Z Kleen stainless steel two-bolt flange bearing with 30mm bore, set screw locking, and corrosion resistance for washdown environments. Light duty design for smaller loads.~|~Housing Type: Two-bolt flange, light duty; Bore Size: 30mm; Locking Type: Set screw (65 degree angle); Housing Material: Stainless steel cast housing; Insert Material: Stainless steel insert; Product Line: E-Z Kleen corrosion resistant series; Duty Rating: Light duty; Expansion Type: Non-expansion (fixed); Seal Type: QuadGuard seal with flingers; Series: 206 series ball bearing; Applications: Washdown environments, food processing, corrosive conditions~|~239.22~|~~|~each~|~1~|~782476478438~|~~|~Bearings > Mounted Bearings > Mounted Ball Bearings > Flanged Mounted Bearings > 2-Bolt Flange~|~https://www.mrosupply.com/bearings/791440_136881_dodge/~|~InStock~|~2026-05-05~|~~|~~|~
MROSupply~|~Dodge~|~Dodge~|~LFT-SCEZ-35M-SHSS~|~791441~|~Dodge 136882 LFT-SCEZ-35M-SHSS light duty two-bolt flange bearing with 35mm bore, 65 degree set screw locking, stainless steel housing and insert, QuadGuard seal, E-Z Kleen corrosion-resistant design for washdown environments.~|~Housing Type: Light duty two-bolt flange (LFT) for surface mounting applications; Bore Diameter: 35mm metric bore, 207 series ring size; Locking Type: 65 degree set screw (SCEZ) with maximum locking force; Housing Material: 304 stainless steel cast housing (SHSS); Insert Material: Stainless steel bearing insert for full corrosion resistance; Duty Rating: Light duty for smaller loads and lighter applications; Sealing: QuadGuard triple lip seal with stainless rubberized flinger; E-Z Kleen: Corrosion-resistant design for washdown and harsh environments~|~285.12~|~~|~each~|~1~|~782476478445~|~~|~Bearings > Mounted Bearings > Mounted Ball Bearings > Flanged Mounted Bearings > 2-Bolt Flange~|~https://www.mrosupply.com/bearings/791441_136882_dodge/~|~InStock~|~2026-05-05~|~~|~~|~
MROSupply~|~Dodge~|~Dodge~|~NSTU-SCEZ-20M-SHSS~|~791442~|~Dodge 136891 NSTU-SCEZ-20M-SHSS narrow-slot take-up bearing unit with 20mm bore, E-Z Kleen set screw locking, QuadGuard seal, stainless steel housing and insert for extreme corrosion resistance in washdown applications.~|~Housing Type: Narrow-slot take-up unit for belt tensioning applications; Bore Diameter: 20mm (204 series); Locking Type: E-Z Kleen set screw with 65 degree locking angle; Housing Material: Stainless steel for maximum corrosion resistance; Insert Material: Stainless steel for ultra-clean environments; Seal Type: QuadGuard triple lip seal with stainless rubberized flinger; Corrosion Protection: Ultra Kleen grade - highest level washdown protection; Applications: Food processing, pharmaceutical, chemical washdown environments~|~221.94~|~~|~each~|~1~|~~|~~|~Bearings > Mounted Bearings > Mounted Ball Bearings > Take-Up Bearings > Take-Up Bearing Units~|~https://www.mrosupply.com/bearings/791442_136891_dodge/~|~InStock~|~2026-05-05~|~~|~~|~
MROSupply~|~Dodge~|~Dodge~|~NSTU-SCEZ-25M-SHSS~|~791443~|~Dodge 136892 NSTU-SCEZ-25M-SHSS narrow-slot take-up bearing with 25mm bore, E-Z Kleen setscrew locking, stainless steel housing and insert, QuadGuard seals, 205 series ball bearing for corrosive environments~|~Housing: Narrow-slot take-up frame for belt tensioning applications; Bore Size: 25mm diameter shaft; Locking Type: E-Z Kleen 65deg setscrew locking mechanism; Housing Material: Stainless steel for corrosion resistance; Insert Material: Stainless steel bearing insert; Bearing Series: 205 series ball bearing; Seal Type: QuadGuard triple lip seals with stainless flinger; Duty Rating: Standard duty for general industrial applications; Applications: Washdown environments, food processing, corrosive conditions requiring adjustable belt tension~|~240.84~|~~|~each~|~1~|~~|~~|~Bearings > Mounted Bearings > Mounted Ball Bearings > Take-Up Bearings > Take-Up Bearing Units~|~https://www.mrosupply.com/bearings/791443_136892_dodge/~|~InStock~|~2026-05-05~|~~|~~|~
MROSupply~|~Dodge~|~Dodge~|~NSTU-SCEZ-30M-SHSS~|~791444~|~Dodge 136893 NSTU-SCEZ-30M-SHSS narrow-slot take-up bearing with 30mm bore, E-Z Kleen set screw locking, stainless steel housing and insert, QuadGuard seal, 206 series ball bearing for washdown environments~|~Housing Type: Narrow-slot take-up frame for belt tensioning applications; Bore Diameter: 30mm (1.181 inches); Locking Mechanism: E-Z Kleen 65deg set screw for maximum holding power; Housing Material: 304 stainless steel cast housing; Insert Material: Stainless steel corrosion resistant insert; Seal Protection: QuadGuard triple lip seal with stainless rubberized flinger; Bearing Series: 206 series ball bearing; Corrosion Protection: Ultra corrosion resistant for washdown and food processing environments; Expansion Type: Non-expansion (fixed) - locates shaft position~|~281.34~|~~|~each~|~1~|~~|~~|~Bearings > Mounted Bearings > Mounted Ball Bearings > Take-Up Bearings > Take-Up Bearing Units~|~https://www.mrosupply.com/bearings/791444_136893_dodge/~|~InStock~|~2026-05-05~|~~|~~|~
